"","SRR1178014","SRR1178021","SRR1178047","SRR1178064","SRR1178074","SRR1178075"
"NM_001025058",4.99244804641857,1.42810343693986,3.90336991641442,6.74824145709785,1.35287079496177,4.93343716121528
"NM_031811",4188.66391094518,5328.25392322263,5704.12457118693,4108.55434046307,4019.37913183141,4108.73091576546
"NM_001033691",763.844551102041,1156.76378392129,2344.62419645959,1143.82692697808,683.199751455692,2350.78280731908
"NM_001015024",71.5584219986662,84.2581027794519,74.1640284118739,110.221277132598,171.138155562663,230.22706752338
"NM_181480",1562.63623852901,1368.12309258839,1591.27380259161,1186.00343608495,1156.02809429483,1180.73596058419
"NM_001106319",2253.25821828358,2019.33825983297,2507.26460964353,1963.73826401547,1530.09686910176,1632.96770036226
"NM_001107564",83.2074674403095,79.9737924686323,102.788741132246,119.218932408729,146.786481253352,92.9130665362211
"NM_001108512",1354.61756992824,1212.45981796194,1169.70985161885,1687.06036427446,1885.9018881767,1889.50643274545
"NM_001106321",4045.54706694785,1239.5937832638,1631.60862506123,10787.0639691709,9817.10692364005,9710.64881232541
"NM_001287134",4343.42980038416,4227.18617334199,3526.04415782769,5123.03997284678,5496.03760453217,4867.65799906574
"NM_001006998",79.8791687426971,54.2679306037148,107.993234354132,43.3012160163778,39.2332530538912,70.7125993107523
"NM_001108515",4040.55461890143,4938.38168493805,4684.0438996973,4676.53132976881,4594.34921969016,4845.45753184027
"NM_019167",3616.19653495585,4985.50909835706,3688.68457101162,5866.47124003706,4538.88151709672,5220.39875609263
"NM_172327",915.282141843405,711.195511596052,845.730148556457,663.014723159863,608.791857732795,654.502663387894
"NM_133424",24.9622402320929,14.2810343693986,26.0224661094294,12.3717760046794,13.5287079496177,10.6891138492998
"NM_134406",141.452694648526,158.519481500325,186.06063268242,235.063744088908,181.961121922358,212.137797932257
"NM_001108516",1417.85524518287,1688.01826246292,1718.78388652781,1477.86487910443,1584.88813629771,1561.43286152464
"NM_001008305",1254.76860899987,1449.52498849396,1861.90745012968,817.099569763597,892.218289277285,800.861299170614
"NM_053610",7085.94792721676,7540.38614704248,6310.44803153664,6512.05300609942,7668.07166584329,6403.60143525743
"NM_001082977",302.875181482727,169.944308995844,247.21342803958,327.289710669245,360.540066857311,402.075128639045
"NM_001011939",3912.41511904335,4498.52582636057,3898.16542319253,4108.55434046307,3563.46167392929,4289.62361167668
